accommodates,neighbourhood_cleansed,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,price,room_type,dist_to_cristo_km,price_per_person,price_category,log_price
4,Copacabana,-22.9665285,-43.1894233,1.0,1.0,2.0,3,365,6,208.0,Entire home/apt,2.7023502968933037,52.0,200-300,5.342334251964811
2,Centro,-22.90762214952321,-43.176359720528126,1.0,1.0,5.0,2,30,5,162.0,Entire home/apt,6.038577109673077,81.0,100-200,5.093750200806762
4,Copacabana,-22.9796584,-43.19118539999999,1.0,1.0,2.0,1,365,15,290.0,Entire home/apt,3.665704468349255,72.5,200-300,5.673323267171493
6,Ipanema,-22.9858491,-43.1947479,1.0,2.0,4.0,1,365,1,497.0,Entire home/apt,4.105013308962316,82.83333333333333,300-500,6.210600077024653
2,Ipanema,-22.985773854818788,-43.2113353908062,1.0,1.0,1.0,3,15,3,800.0,Entire home/apt,3.767571683400691,400.0,500-1000,6.68586094706836
6,Camorim,-22.984316524913886,-43.423975462623545,2.0,3.0,3.0,2,90,1,262.0,Entire home/apt,22.150786595012274,43.666666666666664,200-300,5.572154032177765
3,Ipanema,-22.985129999250645,-43.20557467639447,1.0,1.0,2.0,1,365,15,325.0,Entire home/apt,3.729255763783923,108.33333333333333,300-500,5.786897381366708
4,Copacabana,-22.97443,-43.19197,1.0,2.0,2.0,2,365,2,934.0,Entire home/apt,3.1425096768730123,233.5,500-1000,6.840546529288687
4,Centro,-22.906454886850653,-43.18287311163941,1.0,1.0,1.0,2,365,12,157.0,Entire home/apt,5.791383444927467,39.25,100-200,5.062595033026967
2,Copacabana,-22.98419,-43.19103,1.5,1.0,1.0,1,365,4,269.0,Entire home/apt,4.106695852640111,134.5,200-300,5.598421958998375
4,Cosme Velho,-22.93486810535108,-43.19353569802447,2.0,1.0,2.0,3,15,1,480.0,Entire home/apt,2.569879498761822,120.0,300-500,6.175867270105761
4,Lagoa,-22.96648,-43.2026,2.0,2.0,2.0,4,20,1,900.0,Entire home/apt,1.8117955736714737,225.0,500-1000,6.803505257608338
2,Flamengo,-22.92687,-43.17473,1.0,1.0,2.0,2,30,3,400.0,Private room,4.60033349132971,200.0,300-500,5.993961427306569
2,Ipanema,-22.98555,-43.19574,1.0,1.0,2.0,2,365,3,374.0,Entire home/apt,4.035326688037355,187.0,300-500,5.926926025970411
6,Copacabana,-22.9755335,-43.1930394,1.0,1.0,2.0,4,365,0,900.0,Entire home/apt,3.1783247208540493,150.0,500-1000,6.803505257608338
1,Copacabana,-22.97111,-43.18578,1.0,1.0,1.0,1,10,1,357.0,Shared room,3.311861689870601,357.0,300-500,5.8805329864007
4,Copacabana,-22.983649059624508,-43.1920187920332,2.0,2.0,3.0,1,365,3,713.0,Entire home/apt,4.005411116547907,178.25,500-1000,6.570882962339584
4,Jacarepaguá,-22.9727628,-43.4101687,1.0,2.0,4.0,3,365,0,593.0,Entire home/apt,20.57408611081166,148.25,500-1000,6.386879319362645
4,Copacabana,-22.9684524,-43.1885849,2.0,2.0,1.0,2,365,1,221.0,Entire home/apt,2.9021024982017556,55.25,200-300,5.402677381872279
2,Ipanema,-22.98139666756888,-43.19954759206542,1.0,1.0,1.0,3,20,6,364.0,Entire home/apt,3.466260258694065,182.0,300-500,5.8998973535824915
2,Copacabana,-22.9747357,-43.1904575,1.0,1.0,1.0,3,89,5,315.0,Entire home/apt,3.264717389404619,157.5,300-500,5.755742213586912
4,Flamengo,-22.937723053120227,-43.17498778882323,1.0,1.0,3.0,5,365,1,277.0,Entire home/apt,3.963346842097308,69.25,200-300,5.627621113690637
4,Barra da Tijuca,-23.00604,-43.29914,1.0,1.0,1.0,1,30,3,517.0,Entire home/apt,10.889566079024465,129.25,500-1000,6.249975242259483
4,Copacabana,-22.968989273240265,-43.18440278606031,1.0,2.0,3.0,2,90,7,450.0,Entire home/apt,3.278774584019833,112.5,300-500,6.111467339502679
4,Recreio dos Bandeirantes,-23.03043225786082,-43.472246816206365,1.0,1.0,3.0,1,365,12,514.0,Entire home/apt,28.180091587852328,128.5,500-1000,6.244166900663736
4,Barra da Tijuca,-23.0084875,-43.4277048,2.0,2.0,3.0,2,365,0,266.0,Entire home/apt,23.108513839414215,66.5,200-300,5.58724865840025
8,Copacabana,-22.9713,-43.18546,2.0,3.0,4.0,3,89,4,787.0,Entire home/apt,3.3505281264319895,98.375,500-1000,6.669498089857879
4,Jacarepaguá,-22.9663825,-43.386027,2.0,2.0,3.0,3,28,8,357.0,Entire home/apt,18.043587665412183,89.25,300-500,5.8805329864007
2,Barra da Tijuca,-23.010562484329284,-43.37108062698365,2.0,1.0,1.0,3,10,4,356.0,Entire home/apt,17.68548346531848,178.0,300-500,5.877735781779639
4,Copacabana,-22.96481805744548,-43.18057561276634,1.0,1.0,2.0,3,180,13,467.0,Entire home/apt,3.383873726372794,116.75,300-500,6.148468295917647
2,Humaitá,-22.9564011,-43.1989651,1.0,1.0,1.0,3,365,4,270.0,Entire home/apt,1.2827331262182942,135.0,200-300,5.602118820879701
8,Flamengo,-22.93246173195936,-43.174210230906,2.0,3.0,4.0,3,15,0,400.0,Entire home/apt,4.298930488339025,50.0,300-500,5.993961427306569
4,Lagoa,-22.96011,-43.20145,2.0,2.0,1.0,2,20,0,397.0,Entire home/apt,1.300779542602307,99.25,300-500,5.986452005284438
3,Barra da Tijuca,-22.99915,-43.37282,2.5,1.0,2.0,1,365,1,243.0,Private room,17.428149543643595,81.0,200-300,5.497168225293202
8,Copacabana,-22.96157,-43.17444,2.0,2.0,4.0,2,365,2,720.0,Entire home/apt,3.8455071031687535,90.0,500-1000,6.580639137284949
2,Santa Teresa,-22.9189373,-43.1862236,1.0,1.0,1.0,3,30,1,495.0,Entire home/apt,4.428832542217268,247.5,300-500,6.206575926724928
6,Santa Teresa,-22.91589310827189,-43.18252142518759,1.0,1.0,3.0,1,365,4,108.0,Entire home/apt,4.923355490796292,18.0,100-200,4.6913478822291435
6,Humaitá,-22.9539145,-43.1988973,2.0,3.0,4.0,2,365,2,540.0,Entire home/apt,1.2089473230597345,90.0,500-1000,6.293419278846481
4,Copacabana,-22.965057309611076,-43.17386566106687,1.0,1.0,3.0,2,90,4,223.0,Entire home/apt,4.02610564605685,55.75,200-300,5.4116460518550396
2,Leblon,-22.982994,-43.226599,1.0,1.0,1.0,2,365,7,600.0,Entire home/apt,3.830260299836792,300.0,500-1000,6.398594934535208
2,Centro,-22.9124886,-43.1830212,1.0,1.0,1.0,2,365,3,107.0,Entire home/apt,5.20803795731276,53.5,100-200,4.68213122712422
2,Ipanema,-22.982255934151617,-43.19919664169742,1.0,1.0,1.0,1,365,15,230.0,Private room,3.5682923176878845,115.0,200-300,5.442417710521793
2,Centro,-22.9107203,-43.1774028,1.0,1.0,1.0,1,365,6,192.0,Entire home/apt,5.696932369045044,96.0,100-200,5.262690188904886
2,Rio Comprido,-22.92540260609824,-43.21232419099112,1.0,1.0,1.0,1,365,1,274.0,Private room,2.952291428449664,137.0,200-300,5.616771097666572
2,Santa Teresa,-22.9198802,-43.1891213,1.0,1.0,1.0,5,365,1,240.0,Entire home/apt,4.1796660585142,120.0,200-300,5.484796933490655
4,Copacabana,-22.975075529890564,-43.187725231657694,3.0,2.0,3.0,2,90,6,555.0,Entire home/apt,3.4753423086291106,138.75,500-1000,6.320768294250582
3,Copacabana,-22.96744,-43.1795,2.0,1.0,2.0,2,365,3,200.0,Private room,3.6138542675239087,66.66666666666667,100-200,5.303304908059076
3,Rio Comprido,-22.92573,-43.2116,1.0,1.0,1.0,1,365,0,180.0,Private room,2.9121505418424762,60.0,100-200,5.198497031265826
2,Copacabana,-22.96732,-43.18119,1.0,1.0,1.0,2,365,6,200.0,Private room,3.456234496554449,100.0,100-200,5.303304908059076
2,Leblon,-22.9851048,-43.2257941,1.0,1.0,1.0,2,365,5,734.0,Entire home/apt,4.0104998474835805,367.0,500-1000,6.5998704992128365
5,Copacabana,-22.96182,-43.17633,1.0,1.0,2.0,2,365,5,476.0,Entire home/apt,3.6683718082994474,95.2,300-500,6.1675164908883415
6,Copacabana,-22.96971894565177,-43.18552202759071,1.0,1.0,4.0,1,365,0,228.0,Entire home/apt,3.235121775416764,38.0,200-300,5.43372200355424
3,Copacabana,-22.96168,-43.17505,1.0,1.0,2.0,2,365,2,309.0,Entire home/apt,3.789072737553271,103.0,300-500,5.736572297479192
4,Leblon,-22.9856193502401,-43.22738240898988,1.0,1.0,2.0,2,30,5,687.0,Entire home/apt,4.128625022798244,171.75,500-1000,6.5337888379333435
4,Santa Teresa,-22.9205732,-43.1876419,1.0,2.0,2.0,4,365,4,315.0,Entire home/apt,4.196794028867034,78.75,300-500,5.755742213586912
4,Centro,-22.9151245,-43.1877123,1.0,1.0,2.0,3,365,4,349.0,Entire home/apt,4.708249556434759,87.25,300-500,5.857933154483459
3,Copacabana,-22.965285772153123,-43.18020475767212,1.0,1.0,1.0,3,4,1,250.0,Entire home/apt,3.440464930928529,83.33333333333333,200-300,5.5254529391317835
2,Copacabana,-22.97462,-43.19002,1.0,1.0,1.0,3,365,5,251.0,Entire home/apt,3.283146458270613,125.5,200-300,5.529429087511423
2,Leme,-22.96203072044,-43.169817559714,1.0,1.0,1.0,1,365,0,257.0,Private room,4.315031555206408,128.5,200-300,5.552959584921617
1,Copacabana,-22.9666872,-43.1805359,1.0,1.0,1.0,2,365,6,130.0,Private room,3.480760042492854,130.0,100-200,4.875197323201151
2,Leme,-22.96309794876134,-43.17170625878229,2.5,1.0,1.0,2,365,2,364.0,Private room,4.162595484746276,182.0,300-500,5.8998973535824915
4,Botafogo,-22.94586,-43.18218,1.0,1.0,2.0,1,90,10,240.0,Entire home/apt,2.976563532628569,60.0,200-300,5.484796933490655
2,Copacabana,-22.97388,-43.19292,1.0,1.0,1.0,5,10,0,432.0,Private room,3.0353094937233345,216.0,300-500,6.07073772800249
4,Ipanema,-22.984263,-43.2088343,1.0,1.0,2.0,4,90,5,584.0,Entire home/apt,3.6026398500919257,146.0,500-1000,6.371611847231857
2,Copacabana,-22.9674518,-43.185547,1.0,1.0,1.0,1,365,1,250.0,Private room,3.085062866080351,125.0,200-300,5.5254529391317835
4,Leblon,-22.981631133575952,-43.2228697445899,1.0,1.0,1.0,1,365,0,372.0,Entire home/apt,3.5402174293833033,93.0,300-500,5.921578419643816
2,Botafogo,-22.9498811,-43.18216,1.0,1.0,1.0,2,18,0,760.0,Private room,2.910478977558728,380.0,500-1000,6.634633357861686
4,Copacabana,-22.9672858,-43.1810419,1.0,1.0,2.0,1,90,17,493.0,Entire home/apt,3.4675310006951148,123.25,300-500,6.202535517187923
3,Copacabana,-22.96490146071055,-43.18008062062364,1.0,1.0,1.0,2,365,10,214.0,Entire home/apt,3.4337226500415934,71.33333333333333,200-300,5.3706380281276624
4,Ipanema,-22.98700561626099,-43.19015567976227,2.0,2.0,2.0,1,365,5,720.0,Entire home/apt,4.424475559625674,180.0,500-1000,6.580639137284949
4,Centro,-22.91252,-43.18726,1.0,1.0,1.0,1,365,21,131.0,Entire home/apt,4.983820592806212,32.75,100-200,4.882801922586371
4,Copacabana,-22.9633441,-43.1779461,1.0,2.0,2.0,1,365,1,244.0,Entire home/apt,3.5677692108525934,61.0,200-300,5.501258210544727
5,Ipanema,-22.982877051187963,-43.20126427564399,2.5,2.0,3.0,1,90,7,550.0,Entire home/apt,3.5719171733533517,110.0,500-1000,6.311734809152915
4,Copacabana,-22.9796584,-43.19118539999999,1.0,1.0,2.0,1,365,11,289.0,Entire home/apt,3.665704468349255,72.25,200-300,5.66988092298052
4,Copacabana,-22.96784,-43.18062,1.0,1.0,2.0,3,90,9,235.0,Entire home/apt,3.5356503910432187,58.75,200-300,5.4638318050256105
2,Copacabana,-22.981745322299997,-43.19070522281744,1.0,1.0,1.0,3,365,2,357.0,Entire home/apt,3.8885139014771823,178.5,300-500,5.8805329864007
7,Ipanema,-22.98574343190768,-43.19670209325408,3.5,3.0,5.0,2,365,11,954.0,Entire home/apt,4.019613977892401,136.28571428571428,500-1000,6.86171134048073
4,Leblon,-22.98499377072394,-43.2234606283903,1.5,2.0,2.0,3,365,4,580.0,Entire home/apt,3.911781146904732,145.0,500-1000,6.364750756851911
6,Copacabana,-22.98133,-43.19095,2.0,2.0,2.0,3,365,0,491.0,Private room,3.836041781747206,81.83333333333333,300-500,6.198478716492308
2,Copacabana,-22.973351,-43.1914614,1.0,1.0,1.0,2,365,3,194.0,Entire home/apt,3.0804112197322713,97.0,100-200,5.272999558563747
2,Camorim,-22.974381190552972,-43.41534346466525,1.0,1.0,1.0,1,365,0,833.0,Entire home/apt,21.12102248347968,416.5,500-1000,6.726233402358747
4,Botafogo,-22.95095738259877,-43.18262757138887,3.0,2.0,2.0,3,14,2,585.0,Private room,2.8558451538354848,146.25,500-1000,6.373319789577012
2,Copacabana,-22.98378,-43.19384,1.0,1.0,1.0,2,365,7,279.0,Entire home/apt,3.933892574573047,139.5,200-300,5.634789603169249
2,Centro,-22.913694366807,-43.189056463537575,1.0,1.0,2.0,2,30,3,283.0,Entire home/apt,4.782262620809572,141.5,200-300,5.648974238161206
6,Copacabana,-22.966978128148487,-43.18256297874137,1.0,3.0,2.0,4,365,1,801.0,Entire home/apt,3.3155265385046198,133.5,500-1000,6.687108607866515
8,Copacabana,-22.96115,-43.17422,2.0,2.0,6.0,3,365,2,762.0,Entire home/apt,3.8544203757855215,95.25,500-1000,6.637258031284457
4,Copacabana,-22.9835,-43.19261,1.0,1.0,2.0,4,90,5,314.0,Entire home/apt,3.9624717236024374,78.5,300-500,5.752572638825633
8,Copacabana,-22.97242,-43.18542,1.5,3.0,4.0,3,365,0,1076.0,Entire home/apt,3.4350855800346776,134.5,>1000,6.981934677156389
6,Copacabana,-22.97001143414253,-43.18375356495381,1.0,3.0,4.0,3,365,6,514.0,Entire home/apt,3.3992379501817336,85.66666666666667,500-1000,6.244166900663736
2,Copacabana,-22.971110452681557,-43.19130012761773,1.0,1.0,1.0,2,30,2,207.0,Private room,2.9029645891339446,103.5,200-300,5.337538079701318
6,Jacarepaguá,-22.96739111993616,-43.39179857055861,2.0,2.0,4.0,2,90,6,349.0,Entire home/apt,18.642193773078123,58.166666666666664,300-500,5.857933154483459
6,Ipanema,-22.9863575,-43.1963318,2.0,3.0,4.0,2,90,9,735.0,Entire home/apt,4.096877644914768,122.5,500-1000,6.601230118728877
4,Botafogo,-22.94061160227997,-43.18169117845483,1.0,2.0,2.0,1,365,0,450.0,Entire home/apt,3.2058612918024165,112.5,300-500,6.111467339502679
2,Jacarepaguá,-22.97346,-43.41515,1.0,1.0,1.0,2,365,5,263.0,Entire home/apt,21.089535778009527,131.5,200-300,5.575949103146316
2,Leme,-22.9599022077907,-43.16986208371777,1.0,1.0,1.0,1,365,1,321.0,Private room,4.254949788827076,160.5,300-500,5.7745515455444085
4,Leme,-22.96123,-43.17131,2.0,1.0,2.0,3,90,1,538.0,Entire home/apt,4.144546090553769,134.5,500-1000,6.289715570908998
3,Leblon,-22.97957763118102,-43.22309953470972,1.0,1.0,2.0,1,90,8,262.0,Entire home/apt,3.337018023121432,87.33333333333333,200-300,5.572154032177765
4,Barra da Tijuca,-23.010903767299872,-43.358885638585846,2.0,2.0,1.0,3,365,6,448.0,Entire home/apt,16.546509862222198,112.0,300-500,6.1070228877422545
6,Ipanema,-22.985012597490915,-43.194745848543775,2.0,3.0,3.0,1,365,0,1000.0,Entire home/apt,4.019729293349079,166.66666666666666,500-1000,6.90875477931522
4,Copacabana,-22.9836929378222,-43.189399639783225,1.0,1.0,2.0,3,7,2,540.0,Entire home/apt,4.14299687576446,135.0,500-1000,6.293419278846481
1,Copacabana,-22.96978,-43.18525,1.0,1.0,1.0,1,60,0,250.0,Private room,3.261316972929689,250.0,200-300,5.5254529391317835
4,Copacabana,-22.9733196,-43.1882274,1.0,1.0,2.0,1,365,5,471.0,Entire home/apt,3.297385150563164,117.75,300-500,6.156978985585555
4,Barra da Tijuca,-23.010586486541087,-43.322087450907645,1.0,1.0,2.0,2,90,4,820.0,Entire home/apt,13.1557142375136,205.0,500-1000,6.710523109452428
6,Andaraí,-22.9203432,-43.2476366,1.0,1.0,6.0,1,365,2,150.0,Shared room,5.174461649573585,25.0,100-200,5.017279836814924
4,Barra da Tijuca,-23.0144447,-43.30323689999999,1.0,1.0,2.0,2,365,6,514.0,Entire home/apt,11.768184100872126,128.5,500-1000,6.244166900663736
4,Flamengo,-22.939547522931758,-43.17695215344429,1.0,1.0,2.0,2,30,0,280.0,Entire home/apt,3.6996063004576327,70.0,200-300,5.638354669333745
6,Copacabana,-22.974975416252484,-43.18974729627371,2.0,2.0,4.0,3,15,1,374.0,Entire home/apt,3.3313889649002655,62.333333333333336,300-500,5.926926025970411
5,Copacabana,-22.96108,-43.17439,1.0,1.0,4.0,3,365,2,523.0,Entire home/apt,3.835570442432037,104.6,500-1000,6.261491684321042
2,Copacabana,-22.98494079837221,-43.19233428686857,2.0,1.0,1.0,5,28,1,295.0,Entire home/apt,4.117873962490694,147.5,200-300,5.69035945432406
3,Barra da Tijuca,-23.002180123988275,-43.32938253816636,1.0,1.0,1.0,2,365,0,360.0,Entire home/apt,13.39311104100747,120.0,300-500,5.8888779583328805
4,Copacabana,-22.9696694,-43.1871219,1.0,1.0,1.0,2,365,5,360.0,Entire home/apt,3.1037450186427096,90.0,300-500,5.8888779583328805
2,Recreio dos Bandeirantes,-23.02646373174042,-43.46365554098264,2.0,1.0,1.0,2,365,1,212.0,Private room,27.20797617859407,106.0,200-300,5.3612921657094255
6,Laranjeiras,-22.939197883829312,-43.19164789203504,2.5,3.0,4.0,3,365,4,558.0,Entire home/apt,2.3919291508644758,93.0,500-1000,6.326149473155099
5,Copacabana,-22.9777633,-43.1921236,2.0,2.0,4.0,5,365,1,700.0,Entire home/apt,3.436617043614243,140.0,500-1000,6.55250788703459
5,Jacarepaguá,-22.973262504091583,-43.35985064506531,1.5,2.0,3.0,1,365,2,450.0,Entire home/apt,15.47449326174635,90.0,300-500,6.111467339502679
5,Copacabana,-22.96535242415178,-43.17458241140144,1.0,1.0,3.0,2,90,0,386.0,Entire home/apt,3.970070002682366,77.2,300-500,5.958424693029782
3,Copacabana,-22.96599006475128,-43.18789740328828,1.0,2.0,2.0,1,365,7,463.0,Private room,2.794676885583543,154.33333333333334,300-500,6.139884552226255
2,Barra da Tijuca,-23.0143952,-43.3095823,1.0,1.0,1.0,2,6,3,814.0,Entire home/apt,12.295067780360842,407.0,500-1000,6.703188113240863
4,Barra da Tijuca,-23.0092589940451,-43.359074348660414,2.0,2.0,3.0,3,365,2,500.0,Entire home/apt,16.492745745150632,125.0,300-500,6.2166061010848646
3,Leblon,-22.97903,-43.22224,1.0,1.0,2.0,1,90,4,486.0,Entire home/apt,3.2473525404056836,162.0,300-500,6.18826412308259
4,Anil,-22.95880662065963,-43.341665366467694,1.0,2.0,3.0,1,365,1,335.0,Entire home/apt,13.451869139337461,83.75,300-500,5.817111159963204
2,Humaitá,-22.958386382362377,-43.20405172351047,1.0,1.0,1.0,1,365,0,450.0,Private room,0.977812117246974,225.0,300-500,6.111467339502679
2,Copacabana,-22.97437789989433,-43.19226079773063,1.0,1.0,1.0,2,365,1,238.0,Entire home/apt,3.1199829460153876,119.0,200-300,5.476463551931511
2,Copacabana,-22.98137199987134,-43.19213751319747,1.0,1.0,1.0,1,365,3,256.0,Private room,3.7780808743254886,128.0,200-300,5.54907608489522
5,Recreio dos Bandeirantes,-23.028674833378638,-43.48364967852831,1.0,2.0,2.0,2,365,1,251.0,Entire home/apt,29.234603705626533,50.2,200-300,5.529429087511423
3,Copacabana,-22.96515261240844,-43.17847992875586,1.0,1.0,1.0,3,365,1,314.0,Entire home/apt,3.5943991567857942,104.66666666666667,300-500,5.752572638825633
4,Botafogo,-22.9523384,-43.1862928,1.0,1.0,3.0,5,11,1,300.0,Entire home/apt,2.4790966952352544,75.0,200-300,5.707110264748875
4,Recreio dos Bandeirantes,-23.0281357,-43.4720504,1.0,1.0,2.0,2,365,0,297.0,Private room,28.083057143394196,74.25,200-300,5.697093486505405
2,Copacabana,-22.9728465514571,-43.19037831330712,1.0,1.0,1.0,1,90,4,226.0,Entire home/apt,3.1095194010601195,113.0,200-300,5.424950017481403
4,Catete,-22.9252222,-43.17863759999999,2.0,2.0,4.0,2,365,2,629.0,Entire home/apt,4.409697616430859,157.25,500-1000,6.4457198193855785
2,Santa Teresa,-22.91657,-43.18321,1.0,1.0,1.0,2,30,2,175.0,Private room,4.8211259573801675,87.5,100-200,5.170483995038151
4,Copacabana,-22.96337,-43.17513,1.0,1.0,2.0,2,90,7,261.0,Entire home/apt,3.8394722600349662,65.25,200-300,5.568344503761097
2,Tijuca,-22.92251904090061,-43.23074035465963,1.0,1.0,1.0,1,365,0,252.0,Entire home/apt,3.8690248173440716,126.0,200-300,5.53338948872752
4,Leme,-22.9626145,-43.1736344,1.0,1.0,2.0,6,365,0,411.0,Entire home/apt,3.958150583474088,102.75,300-500,6.021023349349527
5,Centro,-22.907693591683227,-43.193366902165934,1.0,1.0,2.0,3,730,1,203.0,Entire home/apt,5.219287222593303,40.6,200-300,5.318119993844216
8,Copacabana,-22.977927398068253,-43.18898393372957,2.0,3.0,5.0,3,20,6,857.0,Entire home/apt,3.637098781605249,107.125,500-1000,6.754604099487962
4,Copacabana,-22.9645949,-43.1899726,2.0,2.0,2.0,2,15,1,514.0,Entire home/apt,2.5317886542786527,128.5,500-1000,6.244166900663736
2,Leblon,-22.9857825,-43.2269636,1.0,1.0,1.0,2,5,1,561.0,Entire home/apt,4.1274119697037595,280.5,500-1000,6.331501849893691
4,Urca,-22.9472792,-43.1619028,1.0,2.0,2.0,3,89,7,451.0,Entire home/apt,5.002501743773254,112.75,300-500,6.113682179832232
2,Santa Teresa,-22.91562,-43.18565,1.0,1.0,1.0,2,5,1,264.0,Entire home/apt,4.7697260302916735,132.0,200-300,5.579729825986222
4,Copacabana,-22.96404,-43.18061,1.0,1.0,2.0,3,365,6,300.0,Entire home/apt,3.3448514104836766,75.0,200-300,5.707110264748875
5,Copacabana,-22.98317883140441,-43.194072849539424,2.0,3.0,4.0,3,89,0,474.0,Entire home/apt,3.8633285630000467,94.8,300-500,6.163314804034641
2,Copacabana,-22.985571683661156,-43.19159433245659,1.5,1.0,1.0,1,90,8,249.0,Private room,4.21482825572163,124.5,200-300,5.521460917862246
2,Centro,-22.917691031488975,-43.18831310905976,2.0,1.0,1.0,1,7,0,120.0,Private room,4.430752587092106,60.0,100-200,4.795790545596741
5,Barra da Tijuca,-23.002685,-43.3520943,2.0,2.0,2.0,5,365,0,630.0,Entire home/apt,15.55651742870186,126.0,500-1000,6.447305862541213
2,Botafogo,-22.95081886110729,-43.18952215037552,1.0,1.0,1.0,5,15,2,661.0,Private room,2.151332137534097,330.5,500-1000,6.495265555937008
4,Laranjeiras,-22.9353259,-43.17928,1.0,1.0,2.0,2,30,9,368.0,Entire home/apt,3.690050278656269,92.0,300-500,5.910796644040527
2,Laranjeiras,-22.9354709,-43.1795789,1.0,1.0,1.0,4,15,0,181.0,Private room,3.6554802753583227,90.5,100-200,5.204006687076795
3,Centro,-22.9127907,-43.1878616,1.0,1.0,1.0,1,365,11,251.0,Entire home/apt,4.928113400243953,83.66666666666667,200-300,5.529429087511423
4,Copacabana,-22.9646103,-43.17689000000001,1.0,0.0,3.0,4,60,5,284.0,Entire home/apt,3.720153503017982,71.0,200-300,5.652489180268651
3,Copacabana,-22.97138824891105,-43.18624599451201,2.0,1.0,2.0,2,14,2,311.0,Private room,3.2958035016162075,103.66666666666667,300-500,5.7430031878094825
8,Recreio dos Bandeirantes,-23.027752850874705,-43.47889680415392,2.0,3.0,3.0,3,30,0,823.0,Entire home/apt,28.73947793020279,102.875,500-1000,6.714170529909472
4,Copacabana,-22.970119155474706,-43.186714587426486,1.0,1.0,1.0,3,10,3,380.0,Entire home/apt,3.167762458413842,95.0,300-500,5.942799375126701
6,Copacabana,-22.9667092,-43.1822896,1.0,1.0,3.0,2,365,17,306.0,Entire home/apt,3.3247950368395736,51.0,300-500,5.726847747587197
4,Copacabana,-22.96527,-43.17731,1.5,2.0,2.0,3,365,2,424.0,Entire home/apt,3.7091914940121513,106.0,300-500,6.052089168924417
